DATA,Umidità massima (%),Umidità media (%),Umidità minima (%),Precipitazione (mm),Temperatura media (°C),Temperatura massima (°C),Temperatura minima (°C),Velocità media (m/s),Velocità raffica (m/s),Settore prevalente,Tempo permanenza (min),Durata calma (min),Valore pressione,Stagione
2024-03-06,84,56,32,0.0,7.1,11.7,3.5,2.4,8.7,SW,410.0,10.0,949.2,Primavera
2024-03-07,59,45,31,0.0,7.9,13.9,3.4,2.1,5.7,SW,420.0,0.0,949.9,Primavera
2024-03-08,97,78,56,16.2,4.8,7.8,0.6,1.6,5.5,SW,440.0,0.0,947.8,Primavera
2024-03-09,97,92,80,15.4,3.6,6.2,1.5,1.3,4.9,SW,370.0,20.0,943.8,Primavera
2024-03-10,98,88,51,34.8,4.0,10.5,0.3,1.5,7.6,SW,470.0,40.0,935.6,Primavera
2024-03-11,93,75,54,1.4,6.4,11.4,3.1,1.7,7.6,SW,530.0,0.0,941.0,Primavera
2024-03-12,59,40,16,0.0,10.7,17.0,5.0,2.7,8.8,SW,610.0,10.0,947.6,Primavera
2024-03-13,63,49,33,0.0,10.7,16.6,5.8,2.1,5.9,SW,500.0,0.0,950.5,Primavera
2024-03-14,76,61,48,0.0,10.8,16.3,6.0,1.8,5.8,WSW,390.0,10.0,951.6,Primavera
2024-03-15,82,69,53,0.0,11.2,16.4,7.2,1.7,5.7,SW,340.0,10.0,951.1,Primavera
2024-03-16,89,61,39,0.0,11.8,18.8,5.0,1.7,5.5,SW,400.0,10.0,953.0,Primavera
2024-03-17,81,58,46,0.0,11.9,16.3,8.8,1.8,6.0,SW,430.0,30.0,954.8,Primavera
2024-03-18,84,71,58,0.0,12.0,16.9,7.5,1.7,5.3,SW,350.0,30.0,949.2,Primavera
2024-03-19,79,60,43,0.0,13.1,18.3,8.8,1.8,6.9,WSW,290.0,30.0,951.2,Primavera
2024-03-20,92,79,66,0.0,11.2,14.6,7.0,1.2,5.2,SW,150.0,0.0,956.1,Primavera
2024-03-21,82,65,48,0.0,13.6,19.9,8.0,1.8,6.0,SW,440.0,40.0,955.3,Primavera
2024-03-22,82,62,48,0.0,13.3,17.6,10.3,1.9,6.6,WSW,480.0,30.0,953.6,Primavera
2024-03-23,77,45,8,0.0,13.9,22.2,7.5,2.3,10.9,SW,240.0,0.0,945.1,Primavera
2024-03-24,58,34,17,0.0,9.6,16.4,3.7,2.0,7.6,WSW,310.0,0.0,942.7,Primavera
2024-03-25,91,40,24,1.0,8.0,12.2,3.5,1.9,7.4,WSW,460.0,0.0,942.2,Primavera
2024-03-28,97,87,65,3.6,6.0,11.4,1.0,1.0,5.2,SE,170.0,70.0,935.6,Primavera
2024-03-29,98,94,82,2.0,6.9,8.8,5.9,1.0,3.8,E,140.0,30.0,945.5,Primavera
2024-03-30,97,91,83,10.8,7.0,9.5,3.5,1.3,5.6,WSW,350.0,10.0,940.9,Primavera
2024-03-31,98,88,63,26.0,8.3,13.5,3.8,1.4,5.2,WSW,200.0,20.0,939.1,Primavera
2024-04-01,97,52,21,9.4,11.7,18.5,6.0,3.4,11.5,SW,650.0,0.0,937.4,Primavera
2024-04-02,50,35,13,0.0,13.4,19.6,7.3,2.0,7.1,WSW,330.0,40.0,947.0,Primavera
2024-04-03,94,65,49,0.0,11.8,17.1,7.6,1.5,6.1,NNE,250.0,0.0,949.2,Primavera
2024-04-04,95,77,49,0.0,12.0,18.1,6.1,1.2,5.9,NNE,240.0,30.0,953.2,Primavera
2024-04-05,88,74,59,0.0,13.6,17.8,9.9,1.4,4.6,SW,220.0,30.0,956.9,Primavera
2024-04-06,85,67,50,0.0,15.3,21.1,10.7,1.7,5.9,SW,420.0,20.0,957.7,Primavera
2024-04-07,84,65,51,0.0,16.6,21.1,12.7,1.5,4.5,SW,440.0,20.0,955.8,Primavera
2024-04-08,77,58,45,0.0,17.5,22.3,13.7,1.8,5.4,SW,400.0,0.0,952.1,Primavera
2024-04-09,97,88,63,16.0,11.0,15.7,7.2,1.3,5.4,SE,170.0,10.0,950.2,Primavera
2024-04-10,95,80,43,14.6,8.3,14.3,6.1,2.2,7.9,SW,490.0,0.0,954.3,Primavera
2024-04-11,95,64,35,0.6,15.0,22.2,7.8,2.2,8.6,SW,580.0,0.0,962.3,Primavera
2024-04-12,80,54,41,0.0,17.7,23.8,11.0,1.8,7.0,SW,510.0,0.0,963.3,Primavera
2024-04-13,78,53,40,0.0,19.1,24.7,14.0,1.9,6.9,SW,380.0,0.0,961.5,Primavera
2024-04-14,75,53,41,0.0,20.1,26.4,14.6,1.8,6.6,SW,390.0,0.0,956.9,Primavera
2024-04-15,94,66,42,0.0,17.5,23.1,13.3,1.5,6.1,ENE,180.0,30.0,947.0,Primavera
2024-04-16,79,40,13,0.0,14.3,20.5,5.2,2.4,12.3,SE,260.0,10.0,938.3,Primavera
2024-04-17,54,31,13,0.0,10.5,16.9,4.9,2.2,9.2,NE,240.0,0.0,940.6,Primavera
2024-04-18,91,53,27,1.2,6.8,12.1,3.2,2.9,13.9,SW,490.0,0.0,944.6,Primavera
2024-04-19,70,40,17,0.0,11.0,18.2,2.7,2.8,10.4,SW,620.0,10.0,947.6,Primavera
2024-04-20,72,40,16,0.0,10.6,16.3,4.0,1.9,8.9,NE,310.0,10.0,945.4,Primavera
2024-04-21,95,51,26,6.8,8.2,15.3,2.7,2.6,11.7,SW,230.0,0.0,946.8,Primavera
2024-04-22,97,95,91,14.8,2.2,3.5,0.5,1.5,7.2,SSE,270.0,0.0,946.7,Primavera
2024-04-23,97,84,43,8.0,4.3,9.3,0.4,1.8,8.0,SW,250.0,10.0,943.1,Primavera
2024-04-24,86,56,28,0.0,8.8,15.2,2.8,2.5,8.5,SW,320.0,10.0,940.3,Primavera
2024-04-25,76,57,37,0.0,9.0,14.5,3.6,1.8,5.9,WSW,320.0,0.0,941.6,Primavera
2024-04-26,96,89,68,3.6,7.3,8.8,6.5,1.6,6.7,N,350.0,10.0,945.5,Primavera
2024-04-27,97,92,82,1.0,7.4,8.6,6.3,1.0,3.3,SE,260.0,40.0,950.5,Primavera
2024-04-28,97,93,84,4.0,8.5,11.1,6.4,1.2,4.9,WSW,280.0,10.0,954.6,Primavera
2024-04-29,93,71,53,0.0,13.0,18.3,7.8,1.8,6.2,SW,490.0,10.0,956.6,Primavera
2024-04-30,91,65,43,1.8,14.5,18.7,11.1,1.9,5.8,SW,440.0,10.0,953.0,Primavera
2024-05-01,97,95,92,72.1,10.4,11.6,9.3,2.4,9.4,SW,370.0,10.0,944.1,Primavera
2024-05-02,97,92,74,9.2,9.4,14.0,7.0,1.9,7.4,WSW,310.0,0.0,940.0,Primavera
2024-05-03,95,69,29,1.6,12.8,20.3,6.7,2.2,12.3,SW,330.0,10.0,946.3,Primavera
2024-05-04,89,68,49,0.0,13.0,17.9,6.9,1.7,5.8,SW,260.0,0.0,950.6,Primavera
2024-05-05,94,74,53,0.2,14.3,19.1,9.7,1.5,6.0,ENE,280.0,30.0,949.8,Primavera
2024-05-06,96,85,47,7.6,12.6,18.5,10.6,1.7,10.3,N,230.0,20.0,947.6,Primavera
2024-05-07,97,93,80,30.1,10.6,13.8,7.7,1.8,14.5,E,220.0,20.0,948.1,Primavera
2024-05-08,94,68,40,4.5,14.3,20.2,8.4,2.0,7.3,SW,270.0,10.0,952.2,Primavera
2024-05-09,94,69,41,0.6,15.8,21.5,11.5,1.9,6.8,SW,350.0,0.0,954.7,Primavera
2024-05-10,81,63,44,0.0,16.8,22.4,12.1,1.8,6.6,WSW,300.0,0.0,954.4,Primavera
2024-05-11,74,59,41,0.0,18.3,23.9,13.3,1.9,5.7,SW,360.0,0.0,953.8,Primavera
2024-05-12,93,69,44,1.0,17.5,23.2,12.5,2.1,8.5,WSW,430.0,0.0,952.0,Primavera
2024-05-13,95,86,61,1.0,14.9,19.9,11.9,1.7,6.2,NNE,250.0,10.0,950.1,Primavera
2024-05-14,98,95,91,16.0,13.1,14.7,11.1,1.5,4.8,NNE,290.0,40.0,946.1,Primavera
2024-05-15,98,95,82,19.2,11.6,13.8,9.6,1.4,6.4,N,340.0,30.0,944.0,Primavera
2024-05-16,97,90,66,2.6,12.3,16.2,9.1,1.5,6.3,NE,300.0,10.0,941.9,Primavera
2024-05-17,94,80,64,0.0,12.8,17.8,6.7,1.4,4.7,NE,310.0,50.0,945.1,Primavera
2024-05-18,94,80,58,3.0,13.8,19.5,9.3,1.8,12.2,WSW,300.0,20.0,948.4,Primavera
2024-05-19,94,72,48,0.0,15.3,21.2,8.9,1.8,5.9,WSW,230.0,0.0,947.6,Primavera
2024-05-20,95,79,59,4.2,15.2,19.8,12.3,1.7,6.4,SW,210.0,30.0,946.1,Primavera
2024-05-21,96,74,45,0.0,16.1,22.3,11.1,1.7,6.7,SW,230.0,20.0,942.5,Primavera
2024-05-22,94,73,51,2.0,15.5,20.8,9.9,2.0,7.3,WSW,230.0,20.0,946.6,Primavera
2024-05-23,95,88,64,24.0,12.8,18.3,9.1,1.8,11.0,W,190.0,10.0,951.0,Primavera
2024-05-24,92,78,60,0.0,13.9,18.0,9.0,1.9,8.5,N,270.0,10.0,952.6,Primavera
2024-05-25,95,74,50,0.0,15.3,20.0,10.6,1.5,6.4,NE,310.0,30.0,952.3,Primavera
2024-05-26,86,70,48,0.0,18.0,23.7,12.2,1.8,6.9,SW,310.0,10.0,953.1,Primavera
2024-05-27,96,87,67,15.0,15.6,18.5,12.3,1.8,6.6,N,220.0,10.0,953.6,Primavera
2024-05-28,95,65,37,0.0,17.5,23.6,11.0,1.8,6.0,WSW,380.0,10.0,950.7,Primavera
2024-05-29,88,70,55,0.0,18.1,21.7,13.7,1.7,5.7,SW,320.0,0.0,949.3,Primavera
2024-05-30,91,78,56,0.2,18.3,23.0,15.1,1.6,5.9,NE,380.0,10.0,941.4,Primavera
2024-05-31,97,61,31,19.9,17.3,22.3,13.2,2.0,9.5,ENE,180.0,20.0,940.7,Primavera
2024-06-01,93,65,39,4.8,15.7,22.1,11.2,2.0,7.7,WSW,440.0,0.0,946.9,Estate
2024-06-02,88,65,38,0.0,16.4,21.0,11.7,1.8,6.7,WSW,210.0,0.0,950.5,Estate
2024-06-03,85,64,42,0.0,18.4,23.4,12.6,1.8,5.9,NE,320.0,0.0,948.9,Estate
2024-06-04,83,70,50,0.0,17.9,22.8,13.8,2.5,9.0,SW,400.0,0.0,949.1,Estate
2024-06-05,84,66,46,0.0,18.8,25.4,13.1,1.9,5.9,ENE,310.0,30.0,951.1,Estate
2024-06-06,86,71,49,0.0,20.2,25.7,14.3,1.8,6.1,WSW,320.0,10.0,953.1,Estate
2024-06-07,88,72,53,0.0,21.5,27.5,16.1,1.6,5.4,SW,300.0,0.0,952.5,Estate
2024-06-08,90,77,64,0.0,20.1,23.0,16.7,1.4,5.0,WSW,240.0,30.0,949.5,Estate
2024-06-09,97,84,60,21.6,18.7,23.1,15.0,1.7,9.5,WSW,220.0,0.0,944.0,Estate
2024-06-10,97,78,55,9.2,19.3,25.3,13.3,1.7,6.1,SW,200.0,0.0,941.0,Estate
2024-06-11,99,77,51,3.0,19.4,23.6,15.3,1.9,6.4,NNW,230.0,20.0,943.7,Estate
2024-06-12,100,87,57,1.6,16.0,21.3,13.3,2.2,8.8,N,460.0,0.0,947.4,Estate
2024-06-13,97,70,40,0.2,17.3,22.7,12.8,1.6,6.1,NNE,190.0,10.0,950.3,Estate
2024-06-14,87,75,63,0.0,17.5,20.9,14.1,1.8,6.3,NE,380.0,0.0,951.1,Estate
2024-06-15,94,83,59,0.0,17.7,22.3,14.6,1.5,5.7,NE,260.0,10.0,946.7,Estate
2024-06-16,91,70,47,0.0,19.3,24.1,14.5,1.6,5.8,NE,270.0,0.0,947.4,Estate
2024-06-17,83,69,55,0.0,20.4,24.7,15.2,1.7,6.1,WSW,320.0,20.0,951.6,Estate
2024-06-18,84,70,53,0.0,21.7,25.7,17.5,1.7,6.1,WSW,390.0,30.0,953.8,Estate
2024-06-19,85,71,45,0.2,21.7,26.7,18.1,1.8,6.8,WSW,350.0,10.0,953.8,Estate
2024-06-20,94,85,72,9.0,19.7,22.2,17.4,1.8,7.9,WSW,330.0,0.0,956.1,Estate
2024-06-21,95,88,64,7.2,18.7,24.4,15.7,1.9,8.6,SW,290.0,30.0,951.5,Estate
2024-06-22,94,66,38,45.4,20.1,25.9,12.5,2.0,10.2,NE,300.0,0.0,947.0,Estate
2024-06-23,95,90,77,9.4,13.9,16.1,12.7,2.2,9.1,SW,460.0,0.0,948.9,Estate
2024-06-24,95,93,87,22.9,15.1,16.1,14.0,2.4,7.4,SW,590.0,0.0,950.9,Estate
2024-06-25,95,85,65,4.2,17.3,21.6,14.9,2.0,6.3,WSW,450.0,0.0,949.8,Estate
2024-06-26,87,71,51,0.0,20.2,25.2,14.1,1.8,6.0,WSW,410.0,0.0,948.4,Estate
2024-06-27,87,70,51,0.0,22.8,28.8,15.3,1.6,5.0,WSW,260.0,0.0,948.2,Estate
2024-06-28,84,69,50,0.0,24.8,30.2,19.1,1.7,5.2,WSW,270.0,0.0,952.2,Estate
2024-06-29,94,82,68,0.0,23.0,25.7,18.5,1.5,5.7,WSW,180.0,0.0,951.6,Estate
2024-06-30,92,72,54,0.0,21.8,27.0,14.9,1.6,6.2,E,250.0,40.0,947.4,Estate
2024-07-01,92,78,64,4.8,20.5,25.7,16.9,2.0,9.9,SW,340.0,0.0,947.0,Estate
2024-07-02,81,60,35,0.0,21.4,27.4,16.6,2.3,8.6,WSW,320.0,0.0,945.5,Estate
2024-07-03,93,80,58,1.4,18.3,22.2,15.3,1.6,7.2,W,200.0,10.0,944.3,Estate
2024-07-04,90,66,43,0.0,20.1,26.7,13.6,1.6,5.8,WSW,350.0,0.0,946.9,Estate
2024-07-05,83,69,50,0.0,21.1,24.7,17.2,1.3,5.2,ESE,180.0,20.0,950.6,Estate
2024-07-06,90,74,53,1.0,21.5,25.8,18.2,1.7,6.4,WSW,250.0,0.0,947.7,Estate
2024-07-07,90,77,57,0.0,21.2,25.6,17.5,1.8,7.2,NNE,220.0,10.0,947.5,Estate
2024-07-08,90,72,49,0.0,22.6,27.2,18.8,1.4,5.4,ESE,250.0,0.0,951.9,Estate
2024-07-09,81,65,45,0.0,24.4,29.7,19.4,1.8,7.3,WSW,440.0,0.0,953.2,Estate
2024-07-10,81,67,51,0.0,24.9,29.9,20.0,1.9,5.5,SW,350.0,10.0,952.5,Estate
2024-07-11,84,63,46,0.0,25.8,31.2,20.0,1.9,6.5,WSW,250.0,20.0,951.0,Estate
2024-07-12,93,82,66,1.2,22.3,26.0,18.1,1.9,7.2,NE,200.0,20.0,947.8,Estate
2024-07-13,90,71,50,0.0,21.7,28.0,15.3,1.8,5.7,WSW,290.0,10.0,946.4,Estate
2024-07-14,83,65,50,0.0,23.1,28.7,16.8,1.7,5.2,WSW,430.0,10.0,948.7,Estate
2024-07-15,85,67,52,0.0,24.3,28.8,20.1,1.7,5.9,WSW,380.0,10.0,949.8,Estate
2024-07-16,84,66,44,0.0,25.2,31.3,19.5,1.8,5.2,WSW,360.0,0.0,949.2,Estate
2024-07-17,77,59,41,0.0,25.2,30.5,19.7,1.7,5.1,WSW,370.0,0.0,951.4,Estate
2024-07-18,78,61,41,0.0,26.3,31.3,21.9,1.8,6.0,WSW,380.0,0.0,954.1,Estate
2024-07-19,80,65,44,0.0,25.6,29.5,21.6,1.7,8.9,WSW,380.0,0.0,952.4,Estate
2024-07-20,88,60,39,0.0,25.4,31.6,18.6,2.1,10.0,WSW,290.0,0.0,947.3,Estate
2024-07-21,93,74,54,19.3,22.2,27.4,18.6,1.8,8.7,SW,290.0,30.0,946.4,Estate
2024-07-22,70,52,34,0.0,24.8,31.1,18.0,2.1,7.5,SW,370.0,0.0,949.4,Estate
2024-07-23,80,63,50,0.0,25.2,30.4,20.4,1.5,5.5,WSW,310.0,20.0,952.0,Estate
2024-07-24,80,66,51,0.0,25.3,29.7,20.4,1.6,5.5,WSW,380.0,10.0,949.4,Estate
2024-07-25,84,72,56,0.0,24.4,28.3,21.5,1.5,5.9,NNE,250.0,10.0,948.6,Estate
2024-07-26,87,74,58,0.0,24.8,29.0,20.9,1.5,5.7,NE,250.0,30.0,949.2,Estate
2024-07-27,84,70,56,0.0,25.4,29.5,20.7,1.5,5.0,WSW,340.0,10.0,952.3,Estate
2024-07-28,86,69,51,0.0,26.5,32.4,21.6,1.7,5.5,WSW,400.0,30.0,954.1,Estate
2024-07-29,84,71,57,0.0,26.0,30.1,22.3,1.5,5.5,NE,250.0,0.0,954.8,Estate
2024-07-30,86,71,53,0.0,26.0,31.6,22.9,1.6,7.6,SW,290.0,10.0,953.8,Estate
2024-07-31,87,65,52,1.6,25.3,30.8,20.0,2.2,14.0,SW,390.0,30.0,951.3,Estate
2024-08-01,80,62,40,0.0,25.7,32.2,20.6,2.0,7.2,SW,350.0,0.0,947.8,Estate
2024-08-02,90,66,52,1.4,24.9,30.4,19.5,2.3,13.7,SW,380.0,0.0,946.2,Estate
2024-08-03,79,55,36,0.0,25.4,31.2,19.6,1.8,5.8,WSW,350.0,0.0,946.0,Estate
2024-08-04,87,68,51,0.0,24.6,29.8,19.3,1.5,4.9,NE,250.0,0.0,948.5,Estate
2024-08-05,83,68,51,0.0,25.5,30.2,21.4,1.6,5.5,WSW,320.0,0.0,948.5,Estate
2024-08-06,90,70,54,7.3,24.7,30.3,19.6,2.1,9.7,WSW,380.0,0.0,948.1,Estate
2024-08-07,92,72,54,18.6,21.9,29.4,16.4,1.9,20.3,WSW,330.0,10.0,949.2,Estate
2024-08-08,89,68,49,0.0,23.5,29.6,17.2,1.5,5.4,WSW,340.0,0.0,950.6,Estate
2024-08-09,87,68,52,0.0,25.1,31.1,20.8,1.5,4.8,WSW,370.0,0.0,952.8,Estate
2024-08-10,83,71,56,0.0,26.1,30.5,21.6,1.5,4.4,WSW,460.0,0.0,955.7,Estate
2024-08-11,83,72,54,0.0,26.6,31.8,23.0,1.7,5.7,WSW,420.0,0.0,955.1,Estate
2024-08-12,83,66,49,0.0,26.5,32.4,21.9,2.0,6.7,SW,340.0,0.0,950.9,Estate
2024-08-13,92,65,49,17.1,24.6,31.6,19.0,2.5,13.3,WSW,550.0,0.0,948.2,Estate
2024-08-14,89,69,44,4.7,21.4,28.4,18.6,2.5,13.1,SW,480.0,0.0,949.6,Estate
2024-08-15,93,71,38,8.4,21.3,28.3,17.5,2.2,8.3,WSW,500.0,0.0,953.5,Estate
2024-08-16,72,63,41,0.0,22.2,29.1,18.8,2.5,10.9,SW,680.0,0.0,952.9,Estate
2024-08-17,92,63,39,7.5,23.0,30.2,18.1,2.3,10.2,SW,380.0,0.0,948.9,Estate
2024-08-18,91,81,59,17.4,19.1,26.0,15.7,2.6,10.9,SW,540.0,10.0,944.6,Estate
2024-08-19,88,65,33,0.6,21.8,28.6,16.7,2.4,9.4,SW,570.0,0.0,946.3,Estate
2024-08-20,82,66,48,0.0,23.3,28.8,17.9,2.1,8.2,SW,380.0,0.0,947.9,Estate
2024-08-21,81,65,44,0.0,24.2,29.7,19.3,1.8,5.3,WSW,440.0,10.0,948.4,Estate
2024-08-22,84,70,54,0.0,24.2,28.1,20.4,1.5,6.0,WSW,290.0,10.0,949.6,Estate
2024-08-23,83,70,54,0.0,24.6,29.5,20.7,1.6,4.8,WSW,340.0,30.0,951.4,Estate
2024-08-24,86,71,58,0.0,24.2,28.9,20.4,1.7,6.0,WSW,480.0,0.0,952.6,Estate
2024-08-25,82,68,52,0.0,23.8,29.1,19.4,1.9,6.3,WSW,410.0,0.0,951.4,Estate
2024-08-26,92,76,61,20.8,20.0,25.1,16.6,2.8,14.7,WSW,510.0,0.0,951.6,Estate
2024-08-27,86,68,44,0.2,21.4,27.7,17.6,2.0,6.7,WSW,500.0,10.0,953.8,Estate
2024-08-28,90,68,48,9.7,22.7,28.5,17.6,2.2,7.1,SW,600.0,0.0,954.7,Estate
2024-08-29,69,51,30,0.0,23.8,30.9,18.9,2.4,7.4,SW,590.0,0.0,954.5,Estate
2024-08-30,67,54,38,0.0,24.0,30.1,19.5,2.3,7.9,SW,490.0,0.0,953.9,Estate
2024-08-31,71,61,44,0.0,23.9,29.3,20.0,2.0,7.0,SW,440.0,0.0,954.3,Estate
2024-09-01,88,66,48,1.8,21.9,28.8,18.3,2.4,9.2,WSW,600.0,0.0,952.1,Autunno
2024-09-02,91,75,54,8.4,19.8,24.5,16.4,2.3,9.5,SW,510.0,0.0,950.8,Autunno
2024-09-03,81,65,45,0.0,21.4,26.8,16.6,1.9,6.8,SW,470.0,10.0,952.2,Autunno
2024-09-04,92,80,69,0.8,19.5,22.4,17.2,1.5,6.1,ENE,240.0,30.0,950.5,Autunno
2024-09-05,94,82,61,16.4,18.4,22.0,14.3,2.0,8.2,N,270.0,0.0,944.5,Autunno
2024-09-06,94,80,56,0.6,19.5,24.5,16.0,1.3,5.3,N,210.0,70.0,948.9,Autunno
2024-09-07,93,76,51,0.0,20.1,24.8,15.9,1.1,4.4,SW,210.0,60.0,952.4,Autunno
2024-09-08,94,90,81,15.8,17.6,19.7,14.6,1.3,5.0,SW,440.0,40.0,947.5,Autunno
2024-09-09,94,59,28,0.0,20.4,28.5,14.1,2.2,7.7,SW,590.0,0.0,941.3,Autunno
2024-09-10,72,52,33,0.0,19.9,26.0,15.1,2.2,7.2,SW,450.0,0.0,945.7,Autunno
2024-09-11,83,66,48,0.0,18.4,22.7,14.2,1.7,5.4,WSW,330.0,0.0,943.9,Autunno
2024-09-12,92,80,49,15.8,15.0,20.5,11.7,1.7,10.2,SW,250.0,70.0,939.4,Autunno
2024-09-13,88,50,20,0.0,13.2,19.6,8.4,2.3,9.4,SW,560.0,0.0,946.0,Autunno
2024-09-14,55,39,18,0.0,14.9,21.9,9.5,2.7,8.9,SW,650.0,0.0,950.6,Autunno
2024-09-15,74,49,30,0.0,17.5,26.1,9.7,1.9,7.2,WSW,360.0,30.0,948.5,Autunno
2024-09-16,74,54,27,0.0,16.1,22.9,11.9,1.5,4.9,SW,270.0,0.0,948.0,Autunno
2024-09-17,94,76,55,6.8,12.8,15.8,11.2,1.9,6.2,WSW,470.0,0.0,951.3,Autunno
2024-09-18,95,93,87,25.8,10.8,12.4,10.0,1.5,6.3,SW,430.0,30.0,955.1,Autunno
2024-09-19,94,83,56,1.6,13.5,19.5,10.0,2.3,6.8,SW,730.0,0.0,953.4,Autunno
2024-09-20,84,76,65,0.0,15.1,17.6,13.1,1.6,5.3,WSW,680.0,20.0,956.1,Autunno
2024-09-21,84,74,54,0.0,15.3,20.2,13.3,1.7,5.9,SW,720.0,0.0,957.2,Autunno
2024-09-22,85,76,63,0.0,15.9,18.7,13.7,1.3,4.8,WSW,500.0,70.0,953.7,Autunno
2024-09-23,95,91,81,13.6,13.6,15.3,10.7,1.0,3.8,WSW,180.0,60.0,948.1,Autunno
2024-09-24,93,83,63,0.0,13.3,18.7,8.7,1.3,4.2,WSW,330.0,40.0,946.0,Autunno
2024-09-25,91,75,56,0.0,14.1,19.4,9.9,1.5,7.2,SW,360.0,10.0,948.6,Autunno
2024-09-26,95,89,82,0.0,14.2,16.3,11.7,0.9,5.0,S,190.0,90.0,944.3,Autunno
2024-09-27,96,68,21,0.0,16.4,25.2,10.5,1.8,7.9,SW,270.0,30.0,941.9,Autunno
2024-09-28,64,43,21,0.0,15.9,23.2,11.1,2.2,8.1,WSW,430.0,0.0,947.9,Autunno
2024-09-29,77,61,42,0.0,13.9,19.0,9.4,1.7,5.7,WSW,460.0,0.0,957.2,Autunno
2024-09-30,89,74,60,0.0,14.1,17.4,11.3,1.5,6.4,SW,320.0,10.0,955.0,Autunno
2024-10-01,92,81,66,0.0,13.6,16.3,11.5,1.0,4.3,WSW,210.0,30.0,950.0,Autunno
2024-10-02,95,82,63,0.0,14.1,18.2,9.9,1.2,4.4,SW,190.0,30.0,941.7,Autunno
2024-10-03,96,91,83,21.1,11.9,14.1,8.9,2.0,10.0,WSW,370.0,0.0,940.2,Autunno
2024-10-04,91,76,47,0.2,12.0,17.4,9.3,1.8,5.7,SW,430.0,10.0,943.4,Autunno
2024-10-05,87,75,58,0.0,11.8,16.3,6.8,1.4,4.8,WSW,360.0,20.0,947.5,Autunno
2024-10-06,91,82,63,0.0,12.4,16.5,10.2,0.9,3.6,NNW,200.0,70.0,948.0,Autunno
2024-10-07,98,91,82,5.0,12.0,13.1,11.0,1.0,3.3,ENE,260.0,20.0,950.1,Autunno
2024-10-08,100,94,71,26.0,11.6,16.1,8.3,1.0,6.0,SW,160.0,80.0,943.2,Autunno
2024-10-09,97,93,80,4.8,11.4,14.8,7.9,1.0,3.4,WSW,280.0,30.0,940.6,Autunno
2024-10-10,97,81,57,0.0,14.7,21.1,11.2,1.6,6.5,SW,420.0,0.0,937.1,Autunno
2024-10-11,73,57,36,0.0,14.0,19.2,10.4,2.3,7.9,WSW,500.0,0.0,947.0,Autunno
2024-10-12,95,78,63,0.4,13.2,17.4,8.7,1.5,4.8,SW,270.0,0.0,953.1,Autunno
2024-10-13,97,85,65,0.0,14.6,18.4,12.3,1.0,3.9,NE,280.0,40.0,953.2,Autunno
2024-10-14,93,84,65,0.0,14.5,18.5,10.8,1.1,5.4,WSW,250.0,10.0,955.0,Autunno
2024-10-15,96,89,75,0.0,15.3,17.6,13.8,0.7,3.0,E,180.0,200.0,955.4,Autunno
2024-10-16,100,99,96,41.6,14.0,14.9,13.3,1.2,5.2,NNE,480.0,20.0,955.2,Autunno
2024-10-17,100,99,98,29.8,13.5,14.6,13.1,0.8,3.0,SE,230.0,50.0,954.3,Autunno
2024-10-18,100,96,83,11.0,13.9,16.9,12.3,1.2,6.3,N,190.0,80.0,950.7,Autunno
2024-10-19,98,92,77,12.1,13.7,16.6,12.1,1.6,8.2,SSW,520.0,40.0,953.5,Autunno
2024-10-20,98,96,89,22.6,13.5,14.6,12.3,1.7,5.6,SW,570.0,10.0,960.2,Autunno
2024-10-21,94,86,67,0.0,15.7,19.6,13.6,1.1,4.9,SW,270.0,80.0,964.0,Autunno
2024-10-22,93,82,59,0.0,15.6,20.2,13.0,1.1,3.9,WSW,440.0,20.0,963.4,Autunno
2024-10-23,97,86,64,6.8,15.6,19.5,13.5,1.1,3.8,WSW,230.0,20.0,963.2,Autunno
2024-10-24,98,96,88,24.3,13.9,15.5,13.1,1.3,4.2,NNE,400.0,10.0,961.8,Autunno
2024-10-25,99,99,97,7.8,13.2,13.9,12.5,1.2,3.7,NNE,440.0,20.0,958.8,Autunno
2024-10-26,100,96,84,31.8,12.3,13.2,11.4,1.3,5.4,WSW,460.0,60.0,956.0,Autunno
2024-10-27,96,92,83,1.4,13.1,14.2,11.7,1.2,4.8,SW,480.0,40.0,958.9,Autunno
2024-10-28,95,81,64,0.0,14.7,19.6,11.3,1.4,5.1,WSW,330.0,10.0,961.2,Autunno
2024-10-29,95,82,60,0.0,13.5,19.3,10.1,1.3,4.5,SW,460.0,40.0,960.6,Autunno
2024-10-30,89,75,47,0.0,14.1,20.4,10.1,1.4,4.4,SW,500.0,20.0,960.0,Autunno
2024-10-31,88,73,53,0.0,14.1,19.6,10.5,1.4,4.8,SW,580.0,40.0,960.7,Autunno
2024-11-01,87,61,39,0.0,14.0,20.3,10.6,1.7,5.9,SW,620.0,0.0,959.2,Autunno
2024-11-02,84,55,35,0.0,12.7,19.9,9.3,1.5,5.7,SW,540.0,30.0,957.7,Autunno
2024-11-03,92,64,38,0.0,12.3,17.6,9.2,1.5,4.5,SW,490.0,0.0,961.2,Autunno
2024-11-04,94,77,56,0.0,11.3,17.0,7.6,1.3,4.1,SW,480.0,20.0,960.5,Autunno
2024-11-05,93,69,46,0.2,11.2,17.0,7.6,1.3,4.3,SW,430.0,120.0,960.1,Autunno
